2024-05-21 10:07:31,880 INFO    StreamThr :2122079 [internal.py:wandb_internal():86] W&B internal server running at pid: 2122079, started at: 2024-05-21 10:07:31.879692
2024-05-21 10:07:31,882 DEBUG   HandlerThread:2122079 [handler.py:handle_request():146] handle_request: status
2024-05-21 10:07:31,884 INFO    WriterThread:2122079 [datastore.py:open_for_write():87] open: /home/dan/mini_temporal/wandb/run-20240521_100731-ieimt27m/run-ieimt27m.wandb
2024-05-21 10:07:31,884 DEBUG   SenderThread:2122079 [sender.py:send():379] send: header
2024-05-21 10:07:31,885 DEBUG   SenderThread:2122079 [sender.py:send():379] send: run
2024-05-21 10:07:32,093 INFO    SenderThread:2122079 [dir_watcher.py:__init__():211] watching files in: /home/dan/mini_temporal/wandb/run-20240521_100731-ieimt27m/files
2024-05-21 10:07:32,093 INFO    SenderThread:2122079 [sender.py:_start_run_threads():1124] run started: ieimt27m with start time 1716304051.879484
2024-05-21 10:07:32,099 DEBUG   HandlerThread:2122079 [handler.py:handle_request():146] handle_request: check_version
2024-05-21 10:07:32,099 DEBUG   SenderThread:2122079 [sender.py:send_request():406] send_request: check_version
2024-05-21 10:07:32,182 DEBUG   HandlerThread:2122079 [handler.py:handle_request():146] handle_request: run_start
2024-05-21 10:07:32,207 DEBUG   HandlerThread:2122079 [system_info.py:__init__():26] System info init
2024-05-21 10:07:32,207 DEBUG   HandlerThread:2122079 [system_info.py:__init__():41] System info init done
2024-05-21 10:07:32,207 INFO    HandlerThread:2122079 [system_monitor.py:start():194] Starting system monitor
2024-05-21 10:07:32,207 INFO    SystemMonitor:2122079 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-21 10:07:32,207 INFO    HandlerThread:2122079 [system_monitor.py:probe():214] Collecting system info
2024-05-21 10:07:32,208 INFO    SystemMonitor:2122079 [interfaces.py:start():190] Started cpu monitoring
2024-05-21 10:07:32,208 INFO    SystemMonitor:2122079 [interfaces.py:start():190] Started disk monitoring
2024-05-21 10:07:32,209 INFO    SystemMonitor:2122079 [interfaces.py:start():190] Started gpu monitoring
2024-05-21 10:07:32,210 INFO    SystemMonitor:2122079 [interfaces.py:start():190] Started memory monitoring
2024-05-21 10:07:32,211 INFO    SystemMonitor:2122079 [interfaces.py:start():190] Started network monitoring
2024-05-21 10:07:32,245 DEBUG   HandlerThread:2122079 [system_info.py:probe():150] Probing system
2024-05-21 10:07:32,247 DEBUG   HandlerThread:2122079 [system_info.py:_probe_git():135] Probing git
2024-05-21 10:07:32,252 DEBUG   HandlerThread:2122079 [system_info.py:_probe_git():143] Probing git done
2024-05-21 10:07:32,252 DEBUG   HandlerThread:2122079 [system_info.py:probe():198] Probing system done
