2024-06-03 16:35:38,122 INFO    StreamThr :848365 [internal.py:wandb_internal():86] W&B internal server running at pid: 848365, started at: 2024-06-03 16:35:38.121856
2024-06-03 16:35:38,123 DEBUG   HandlerThread:848365 [handler.py:handle_request():146] handle_request: status
2024-06-03 16:35:38,125 INFO    WriterThread:848365 [datastore.py:open_for_write():87] open: /home/dan/mini_temporal/wandb/run-20240603_163538-7vhf958t/run-7vhf958t.wandb
2024-06-03 16:35:38,126 DEBUG   SenderThread:848365 [sender.py:send():379] send: header
2024-06-03 16:35:38,127 DEBUG   SenderThread:848365 [sender.py:send():379] send: run
2024-06-03 16:35:38,302 INFO    SenderThread:848365 [dir_watcher.py:__init__():211] watching files in: /home/dan/mini_temporal/wandb/run-20240603_163538-7vhf958t/files
2024-06-03 16:35:38,302 INFO    SenderThread:848365 [sender.py:_start_run_threads():1124] run started: 7vhf958t with start time 1717450538.12183
2024-06-03 16:35:38,308 DEBUG   HandlerThread:848365 [handler.py:handle_request():146] handle_request: check_version
2024-06-03 16:35:38,308 DEBUG   SenderThread:848365 [sender.py:send_request():406] send_request: check_version
2024-06-03 16:35:38,379 DEBUG   HandlerThread:848365 [handler.py:handle_request():146] handle_request: run_start
2024-06-03 16:35:38,403 DEBUG   HandlerThread:848365 [system_info.py:__init__():26] System info init
2024-06-03 16:35:38,403 DEBUG   HandlerThread:848365 [system_info.py:__init__():41] System info init done
2024-06-03 16:35:38,404 INFO    HandlerThread:848365 [system_monitor.py:start():194] Starting system monitor
2024-06-03 16:35:38,404 INFO    SystemMonitor:848365 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-03 16:35:38,404 INFO    HandlerThread:848365 [system_monitor.py:probe():214] Collecting system info
2024-06-03 16:35:38,404 INFO    SystemMonitor:848365 [interfaces.py:start():190] Started cpu monitoring
2024-06-03 16:35:38,405 INFO    SystemMonitor:848365 [interfaces.py:start():190] Started disk monitoring
2024-06-03 16:35:38,405 INFO    SystemMonitor:848365 [interfaces.py:start():190] Started gpu monitoring
2024-06-03 16:35:38,406 INFO    SystemMonitor:848365 [interfaces.py:start():190] Started memory monitoring
2024-06-03 16:35:38,406 INFO    SystemMonitor:848365 [interfaces.py:start():190] Started network monitoring
2024-06-03 16:35:38,464 DEBUG   HandlerThread:848365 [system_info.py:probe():150] Probing system
2024-06-03 16:35:38,466 DEBUG   HandlerThread:848365 [system_info.py:_probe_git():135] Probing git
2024-06-03 16:35:38,470 DEBUG   HandlerThread:848365 [system_info.py:_probe_git():143] Probing git done
2024-06-03 16:35:38,470 DEBUG   HandlerThread:848365 [system_info.py:probe():198] Probing system done
