2024-06-03 16:35:38,117 INFO    StreamThr :848367 [internal.py:wandb_internal():86] W&B internal server running at pid: 848367, started at: 2024-06-03 16:35:38.117306
2024-06-03 16:35:38,119 DEBUG   HandlerThread:848367 [handler.py:handle_request():146] handle_request: status
2024-06-03 16:35:38,121 INFO    WriterThread:848367 [datastore.py:open_for_write():87] open: /home/dan/mini_temporal/wandb/run-20240603_163538-78a6opmq/run-78a6opmq.wandb
2024-06-03 16:35:38,121 DEBUG   SenderThread:848367 [sender.py:send():379] send: header
2024-06-03 16:35:38,123 DEBUG   SenderThread:848367 [sender.py:send():379] send: run
2024-06-03 16:35:38,333 INFO    SenderThread:848367 [dir_watcher.py:__init__():211] watching files in: /home/dan/mini_temporal/wandb/run-20240603_163538-78a6opmq/files
2024-06-03 16:35:38,334 INFO    SenderThread:848367 [sender.py:_start_run_threads():1124] run started: 78a6opmq with start time 1717450538.117109
2024-06-03 16:35:38,338 DEBUG   HandlerThread:848367 [handler.py:handle_request():146] handle_request: check_version
2024-06-03 16:35:38,338 DEBUG   SenderThread:848367 [sender.py:send_request():406] send_request: check_version
2024-06-03 16:35:38,413 DEBUG   HandlerThread:848367 [handler.py:handle_request():146] handle_request: run_start
2024-06-03 16:35:38,437 DEBUG   HandlerThread:848367 [system_info.py:__init__():26] System info init
2024-06-03 16:35:38,438 DEBUG   HandlerThread:848367 [system_info.py:__init__():41] System info init done
2024-06-03 16:35:38,438 INFO    HandlerThread:848367 [system_monitor.py:start():194] Starting system monitor
2024-06-03 16:35:38,438 INFO    SystemMonitor:848367 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-03 16:35:38,438 INFO    HandlerThread:848367 [system_monitor.py:probe():214] Collecting system info
2024-06-03 16:35:38,438 INFO    SystemMonitor:848367 [interfaces.py:start():190] Started cpu monitoring
2024-06-03 16:35:38,439 INFO    SystemMonitor:848367 [interfaces.py:start():190] Started disk monitoring
2024-06-03 16:35:38,439 INFO    SystemMonitor:848367 [interfaces.py:start():190] Started gpu monitoring
2024-06-03 16:35:38,440 INFO    SystemMonitor:848367 [interfaces.py:start():190] Started memory monitoring
2024-06-03 16:35:38,440 INFO    SystemMonitor:848367 [interfaces.py:start():190] Started network monitoring
2024-06-03 16:35:38,495 DEBUG   HandlerThread:848367 [system_info.py:probe():150] Probing system
2024-06-03 16:35:38,497 DEBUG   HandlerThread:848367 [system_info.py:_probe_git():135] Probing git
2024-06-03 16:35:38,500 DEBUG   HandlerThread:848367 [system_info.py:_probe_git():143] Probing git done
2024-06-03 16:35:38,500 DEBUG   HandlerThread:848367 [system_info.py:probe():198] Probing system done
