2024-06-03 16:35:38,115 INFO    StreamThr :848355 [internal.py:wandb_internal():86] W&B internal server running at pid: 848355, started at: 2024-06-03 16:35:38.115340
2024-06-03 16:35:38,117 DEBUG   HandlerThread:848355 [handler.py:handle_request():146] handle_request: status
2024-06-03 16:35:38,119 INFO    WriterThread:848355 [datastore.py:open_for_write():87] open: /home/dan/mini_temporal/wandb/run-20240603_163538-se31led4/run-se31led4.wandb
2024-06-03 16:35:38,119 DEBUG   SenderThread:848355 [sender.py:send():379] send: header
2024-06-03 16:35:38,121 DEBUG   SenderThread:848355 [sender.py:send():379] send: run
2024-06-03 16:35:38,299 INFO    SenderThread:848355 [dir_watcher.py:__init__():211] watching files in: /home/dan/mini_temporal/wandb/run-20240603_163538-se31led4/files
2024-06-03 16:35:38,299 INFO    SenderThread:848355 [sender.py:_start_run_threads():1124] run started: se31led4 with start time 1717450538.11526
2024-06-03 16:35:38,305 DEBUG   HandlerThread:848355 [handler.py:handle_request():146] handle_request: check_version
2024-06-03 16:35:38,306 DEBUG   SenderThread:848355 [sender.py:send_request():406] send_request: check_version
2024-06-03 16:35:38,393 DEBUG   HandlerThread:848355 [handler.py:handle_request():146] handle_request: run_start
2024-06-03 16:35:38,419 DEBUG   HandlerThread:848355 [system_info.py:__init__():26] System info init
2024-06-03 16:35:38,420 DEBUG   HandlerThread:848355 [system_info.py:__init__():41] System info init done
2024-06-03 16:35:38,420 INFO    HandlerThread:848355 [system_monitor.py:start():194] Starting system monitor
2024-06-03 16:35:38,420 INFO    SystemMonitor:848355 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-03 16:35:38,420 INFO    HandlerThread:848355 [system_monitor.py:probe():214] Collecting system info
2024-06-03 16:35:38,420 INFO    SystemMonitor:848355 [interfaces.py:start():190] Started cpu monitoring
2024-06-03 16:35:38,421 INFO    SystemMonitor:848355 [interfaces.py:start():190] Started disk monitoring
2024-06-03 16:35:38,421 INFO    SystemMonitor:848355 [interfaces.py:start():190] Started gpu monitoring
2024-06-03 16:35:38,422 INFO    SystemMonitor:848355 [interfaces.py:start():190] Started memory monitoring
2024-06-03 16:35:38,422 INFO    SystemMonitor:848355 [interfaces.py:start():190] Started network monitoring
2024-06-03 16:35:38,461 DEBUG   HandlerThread:848355 [system_info.py:probe():150] Probing system
2024-06-03 16:35:38,462 DEBUG   HandlerThread:848355 [system_info.py:_probe_git():135] Probing git
2024-06-03 16:35:38,468 DEBUG   HandlerThread:848355 [system_info.py:_probe_git():143] Probing git done
2024-06-03 16:35:38,468 DEBUG   HandlerThread:848355 [system_info.py:probe():198] Probing system done
