2024-05-21 09:59:07,626 INFO    StreamThr :2109970 [internal.py:wandb_internal():86] W&B internal server running at pid: 2109970, started at: 2024-05-21 09:59:07.625619
2024-05-21 09:59:07,627 DEBUG   HandlerThread:2109970 [handler.py:handle_request():146] handle_request: status
2024-05-21 09:59:07,629 INFO    WriterThread:2109970 [datastore.py:open_for_write():87] open: /home/dan/mini_temporal/wandb/run-20240521_095907-8lqxpitp/run-8lqxpitp.wandb
2024-05-21 09:59:07,630 DEBUG   SenderThread:2109970 [sender.py:send():379] send: header
2024-05-21 09:59:07,632 DEBUG   SenderThread:2109970 [sender.py:send():379] send: run
2024-05-21 09:59:07,858 INFO    SenderThread:2109970 [dir_watcher.py:__init__():211] watching files in: /home/dan/mini_temporal/wandb/run-20240521_095907-8lqxpitp/files
2024-05-21 09:59:07,858 INFO    SenderThread:2109970 [sender.py:_start_run_threads():1124] run started: 8lqxpitp with start time 1716303547.62532
2024-05-21 09:59:07,866 DEBUG   HandlerThread:2109970 [handler.py:handle_request():146] handle_request: check_version
2024-05-21 09:59:07,866 DEBUG   SenderThread:2109970 [sender.py:send_request():406] send_request: check_version
2024-05-21 09:59:07,939 DEBUG   HandlerThread:2109970 [handler.py:handle_request():146] handle_request: run_start
2024-05-21 09:59:07,963 DEBUG   HandlerThread:2109970 [system_info.py:__init__():26] System info init
2024-05-21 09:59:07,963 DEBUG   HandlerThread:2109970 [system_info.py:__init__():41] System info init done
2024-05-21 09:59:07,963 INFO    HandlerThread:2109970 [system_monitor.py:start():194] Starting system monitor
2024-05-21 09:59:07,963 INFO    SystemMonitor:2109970 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-21 09:59:07,963 INFO    HandlerThread:2109970 [system_monitor.py:probe():214] Collecting system info
2024-05-21 09:59:07,964 INFO    SystemMonitor:2109970 [interfaces.py:start():190] Started cpu monitoring
2024-05-21 09:59:07,964 INFO    SystemMonitor:2109970 [interfaces.py:start():190] Started disk monitoring
2024-05-21 09:59:07,965 INFO    SystemMonitor:2109970 [interfaces.py:start():190] Started gpu monitoring
2024-05-21 09:59:07,966 INFO    SystemMonitor:2109970 [interfaces.py:start():190] Started memory monitoring
2024-05-21 09:59:07,967 INFO    SystemMonitor:2109970 [interfaces.py:start():190] Started network monitoring
2024-05-21 09:59:08,002 DEBUG   HandlerThread:2109970 [system_info.py:probe():150] Probing system
2024-05-21 09:59:08,004 DEBUG   HandlerThread:2109970 [system_info.py:_probe_git():135] Probing git
2024-05-21 09:59:08,009 DEBUG   HandlerThread:2109970 [system_info.py:_probe_git():143] Probing git done
2024-05-21 09:59:08,009 DEBUG   HandlerThread:2109970 [system_info.py:probe():198] Probing system done
