2024-05-20 11:25:52,651 INFO    StreamThr :1572773 [internal.py:wandb_internal():86] W&B internal server running at pid: 1572773, started at: 2024-05-20 11:25:52.650519
2024-05-20 11:25:52,652 DEBUG   HandlerThread:1572773 [handler.py:handle_request():146] handle_request: status
2024-05-20 11:25:52,654 INFO    WriterThread:1572773 [datastore.py:open_for_write():87] open: /home/dan/mini_temporal/wandb/run-20240520_112552-c9dprp80/run-c9dprp80.wandb
2024-05-20 11:25:52,655 DEBUG   SenderThread:1572773 [sender.py:send():379] send: header
2024-05-20 11:25:52,655 DEBUG   SenderThread:1572773 [sender.py:send():379] send: run
2024-05-20 11:25:52,844 INFO    SenderThread:1572773 [dir_watcher.py:__init__():211] watching files in: /home/dan/mini_temporal/wandb/run-20240520_112552-c9dprp80/files
2024-05-20 11:25:52,844 INFO    SenderThread:1572773 [sender.py:_start_run_threads():1124] run started: c9dprp80 with start time 1716222352.650235
2024-05-20 11:25:52,850 DEBUG   HandlerThread:1572773 [handler.py:handle_request():146] handle_request: check_version
2024-05-20 11:25:52,851 DEBUG   SenderThread:1572773 [sender.py:send_request():406] send_request: check_version
2024-05-20 11:25:52,933 DEBUG   HandlerThread:1572773 [handler.py:handle_request():146] handle_request: run_start
2024-05-20 11:25:52,940 DEBUG   HandlerThread:1572773 [system_info.py:__init__():26] System info init
2024-05-20 11:25:52,940 DEBUG   HandlerThread:1572773 [system_info.py:__init__():41] System info init done
2024-05-20 11:25:52,940 INFO    HandlerThread:1572773 [system_monitor.py:start():194] Starting system monitor
2024-05-20 11:25:52,940 INFO    SystemMonitor:1572773 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-20 11:25:52,940 INFO    HandlerThread:1572773 [system_monitor.py:probe():214] Collecting system info
2024-05-20 11:25:52,941 INFO    SystemMonitor:1572773 [interfaces.py:start():190] Started cpu monitoring
2024-05-20 11:25:52,941 INFO    SystemMonitor:1572773 [interfaces.py:start():190] Started disk monitoring
2024-05-20 11:25:52,941 INFO    SystemMonitor:1572773 [interfaces.py:start():190] Started gpu monitoring
2024-05-20 11:25:52,942 INFO    SystemMonitor:1572773 [interfaces.py:start():190] Started memory monitoring
2024-05-20 11:25:52,942 INFO    SystemMonitor:1572773 [interfaces.py:start():190] Started network monitoring
2024-05-20 11:25:52,978 DEBUG   HandlerThread:1572773 [system_info.py:probe():150] Probing system
2024-05-20 11:25:52,979 DEBUG   HandlerThread:1572773 [system_info.py:_probe_git():135] Probing git
2024-05-20 11:25:52,985 DEBUG   HandlerThread:1572773 [system_info.py:_probe_git():143] Probing git done
2024-05-20 11:25:52,985 DEBUG   HandlerThread:1572773 [system_info.py:probe():198] Probing system done
